,count,example,word-de,word-en,word-es,word-fr,word-zh
1653,2,"One year after Trump assassination attempt, Butler widow demands accountability from Secret Service",Rechenschaftspflicht,accountability,rendición de cuentas,la responsabilisation,问责制问责制的问责制
1654,2,Prosecution's 'inconsistencies' in prep school murder trial led to suspect's acquittal: jury foreman,Freispruch,acquittal,absolución,acquittement,无罪开释
1655,2,Active shooter killed in attempt to ambush Border Patrol agents in Texas,Aktiv,Active,Activa,Actifs,活动活动
1656,2,Actress reveals how cancer test that saved her life led to surprising family discovery,Schauspielerin,Actress,Actriz,Actrice,女演员
1657,2,What Americans actually think about taxes,tatsächlich,actually,En realidad,En fait,实际
1658,2,SCOOP: Oklahoma gubernatorial race heats up early with $1.6M ad buy for 'America First' candidate,ad,ad,ad,pour,传真: add
1659,2,Timeline of 'scam artist' Adam Schiff's mortgage fraud allegations stretching back years,"- Adam. - Nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein!",Adam,Adam,C'est moi qui l'ai fait.,亚当
1660,2,Former Biden adviser admits failure to address border crisis reality led to Trump's re-election,Anschrift,address,dirección,Adresse,地址地址地址地址地址地址
1661,2,"Border Patrol morale goes through the roof, 'dramatically' changed under Trump administration",Anwendung,administration,administración,d' administration,行政 行政 行政 行政 行政 行政 行政 行政 行政 行政 行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政行政
1662,2,How to hand off data privacy responsibilities for older adults to a trusted loved one,Erwachsene,adults,adultos,adultes,成人成人成人
1663,2,Trump endorses GOP senator years after asserting 'I will never endorse this jerk again',"Noch einmal""",again',¡Otra vez!,"encore""",再次'
1664,2,Conservative legal group presses agency to act on Trump’s voter citizenship mandate despite court injunctions,Agentur,agency,agencia,organisme,代理机构
1665,2,A peace agreement that will probably not bring peace,Vereinbarung,agreement,acuerdo,accord,协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议协议
1666,2,"Abrego Garcia to remain in US for now, DOJ agrees",stimmt zu,agrees,está de acuerdo,d'accord,同意同意
1667,2,BROADCAST BIAS: Networks snooze as top Biden aides take the Fifth on Biden-decline scandal,zur Verwendung bei der Herstellung von Pflanzenschutzmitteln,aides,aides,Aides,亚二
1668,2,"Nature views, therapy llamas and 'impeccable' bathrooms give boost to 'best' airports",Flughäfen,airports,aeropuertos,aéroports,空 空 空 空 空 空 空 空 空 空
1669,2,Al Sharpton hits back at Trump accusation about paid endorsement of Kamala Harris,Insgesamt,Al,Al,Autres,Al Al Al Al
1670,2,"Swamp games at 'Alligator Alcatraz,' Mamdani’s socialist nightmare, and more from Fox News Opinion",Alcatraz,Alcatraz,Alcatraz,Alcatraz,恶魔
1671,2,Inside 'Alligator Alcatraz': The new migrant detention facility erected at an abandoned Everglades airport,Alcatraz',Alcatraz',Alcatraz,Alcatraz',猫头鹰
1672,2,Stanley Cup champ Alex Pietrangelo steps away from Golden Knights for bilateral femur reconstruction,"- Alex. - Nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein.",Alex,Alex,Alex,亚历克斯
1673,2,'Clear corruption': Jeffries faces complaint for pressing judges to oust Alina Habba,Alina,Alina,Alina,Alina,艾琳娜
1674,2,Aaron Rodgers offers cold response to kid who claimed star QB almost hit him with golf ball,fast,almost,casi,presque,几乎
1675,2,American tennis star Amanda Anisimova upsets world No 1 Aryna Sabalenka to advance to Wimbledon final,Amanda,Amanda,Amanda,Amanda,阿曼达
1676,2,ESPN analyst slammed for saying Fever is 'more dangerous' without Caitlin Clark amid injury absence,Analytiker,analyst,analista,analyste,分析师
1677,2,New Android attack tricks you into giving dangerous permissions,Androide,Android,Android,Android,和机器人
1678,2,Outrage in Ukraine as the government attacks anti-corruption watchdogs,Antikorruption,anti-corruption,lucha contra la corrupción,contre la corruption,反腐败和反腐败
1679,2,"'Landman' star Ali Larter's simple, free beauty tips that anyone can follow",jeder,anyone,nadie,Qui que ce soit,任何人
1680,2,AI is killing the web. Can anything save it?,"alles, was Sie wollen.",anything,cualquier cosa,N'importe quoi,任何
1681,2,The enduring appeal of a 400-year-old Chinese story,Rechtsmittel,appeal,apelación,recours,上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉上诉
1682,2,Senate panel advances Trump's former defense attorney Emil Bove toward federal appeals court position,Rechtsmittel,appeals,apelaciones,recours,上诉上诉
1683,2,Ben Affleck flashes smile at Jennifer Garner during rare appearance at sporting event,Aussehen,appearance,apariencia,apparence,外 貌 貌 貌 貌 貌 貌
1684,2,Iranian supreme leader appears in public for first time since conflict with Israel,erscheint,appears,aparece,apparaît,显示时
1685,2,China’s smartphone champion has triumphed where Apple failed,Apfel,Apple,Manzana,Pommes,苹果苹果
1686,2,Scientists apply optical pooled CRISPR screening to identify potential new Ebola drug targets,Anwendung,apply,Aplicar,s'applique,适用
1687,2,School of Architecture and Planning recognizes faculty with academic promotions in 2025,Architektur,Architecture,Arquitectura,Architecture,建筑结构结构
1688,2,Trump's NATO deal to arm Ukraine wins over GOP skeptics,Arm,arm,brazo,bras,手臂
1689,2,Boxing legend Julio César Chávez defends son after arrest by US immigration officials,Festnahme,arrest,detención,arrestation,逮捕和逮捕
1690,2,Welcome to Asia’s secret Silicon island,Asien,Asia’s,Asia,Asie,亚洲的亚洲
1691,2,Trump’s astonishing battering of Brazil,erstaunlich,astonishing,Asombroso.,étonnant,惊人
1692,2,Sports pundit Sarah Spain slams Shane Gillis over 'hacky' jokes about female athletes,Sportler,athletes,atletas,athlètes,运动员运动员
1693,2,Dodgers manager Dave Roberts 'excited' about Atlanta All-Star Game after previously considering 2021 boycott,"L 347 vom 20.12.2013, S. 671.",Atlanta,Atlanta,Atlanta,亚特兰
1694,2,Federal authorities charge pair who allegedly helped ICE facility attacker escape after shooting,Angreifer,attacker,atacante,attaquant,攻击器
1695,2,Myanmar’s Aung San Suu Kyi spent her 80th birthday in a cell,"Aung. - (EN) Nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein.",Aung,Aung,Aung,昂昂
1696,2,Meet the most important voice in Australian foreign policy,Australisch,Australian,Australiano,Australien,澳大利亚语Name
1697,2,Australia’s mushroom murderess is found guilty,Australien,Australia’s,Australia,Australie,澳大利亚
1698,2,Can AI really code? Study maps the roadblocks to autonomous software engineering,autonom,autonomous,autónomo,autonome,自治自治
1699,2,House Republicans zero in on Biden autopen pardons after bombshell report,Autopen,autopen,autopen,autopen,自动自动顶顶楼
1700,2,Europe averts its Trumpian trade nightmare,Abwendungen,averts,averts,avertis,避免置换
1701,2,Trump could arm Israel with US B-2s and bunker busters if Iran tries to go nuclear under new proposal,B-,B-,B-,B-,B - -
1702,2,10 reasons the DOJ and FBI face backlash over Epstein files flop,Rückspiel,backlash,contragolpe,anti-slash,反弹反弹
1703,2,Feather boas and bald caps: the wacky world of concert fashion,kahl,bald,calvo,chauve,秃头
1704,2,Japan is obsessed with rice. And prices have gone ballistic,ballistisch,ballistic,balística,balistique,弹道弹道弹道
1705,2,Rock band frontman blasts music festival for canceling show for 'political reasons',Band,band,banda,bande,带带
1706,2,Landline identity theft leads to major bank fraud,Bank,bank,banco,banque,银行银行
1707,2,Hawks v talks: barriers to peace in Gaza,Barrieren,barriers,barreras,barrières,障碍障碍
1708,2,"Professor Emeritus Barry Vercoe, a pioneering force in computer music, dies at 87","- Barry. - Nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein.",Barry,Barry,C'est moi qui l'ai fait.,巴里
1709,2,"Democrats fume over new plan to house illegal migrants in New Jersey, Indiana military bases",Basen,bases,bases,Bases de données,基基数
1710,2,Trump’s astonishing battering of Brazil,Blähungen,battering,palizas,coups et blessures,殴打
1711,2,RNC Chair Michael Whatley to seek open Republican-held Senate seat in battleground North Carolina: sources,Schlachtfeld,battleground,campo de batalla,champ de bataille,地 地 地 地 地 地 地 地 地 地 地 地 地 地 地 地 地 地 地 地 地 地 地 地 地 地 地 地 地 地 地 地 地 地 地 地 地 地 地 地 地 地 地 地 地
1712,2,"Trump rides major wave of momentum going into July Fourth after Iran, BBB, Supreme Court and lawsuit victories",BBB,BBB,BBB,BBB,BBBBB BBBBB BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB
1713,2,"Florida shark attacks surfer, latched on ‘like a bear trap’ in world’s bite capital",Bär,bear,oso,ours,熊熊
1714,2,"Kristin Cavallari, Kylie Jenner spill plastic surgery secrets as Hollywood’s beauty myth crumbles: expert",Schönheit,beauty,belleza,beauté,美丽
1715,2,"Load the laundry, grab a beer: Inside America's laundromat bars",Bier,beer,Cerveza,bière,啤酒啤酒
1716,2,"Trump to begin enforcing birthright citizenship order as early as this month, DOJ says",Anfang,begin,comenzar,commencer,开始
1717,2,How belief helps us endure natural disasters,Glaube,belief,creencia,croyance,信仰
