,count,example,word-de,word-en,word-es
1683,2,Novo Nordisk repunta en Bolsa tras la aprobación de EE UU para utilizar Wegovy en enfermedades hepáticas,Genehmigung,Approval,aprobación
1684,2,El Barcelona aprovecha la baja de Ter Stegen para inscribir a Joan García,Nutzen,Take advantage,aprovecha
1685,2,"Más allá de aptitud física, ¿qué tiene un futbolista de élite para serlo?",Eignung,fitness,aptitud
1686,2,"Última hora de la guerra de Rusia y Ucrania, en directo | Trump apuesta ahora en línea con Putin por negociar un acuerdo de paz en lugar de la tregua",Wette,bet.,apuesta
1687,2,Los datos apuntan ya al peor año de incendios en España en tres décadas tras un agosto brutal,Zeigt an,point,apuntan
1688,2,"Aragón homenajea a Javier Lambán en Ejea de los Caballeros, su localidad natal",Aragon,Aragon,Aragón
1689,2,La UE y EE UU concluyen los términos del acuerdo que fija un arancel básico del 15% a los productos europeos,Zolltarif,Tariff,arancel
1690,2,Las ventas de Alemania a Estados Unidos caen en el primer semestre por la guerra arancelaria,Zölle,tariff,arancelaria
1691,2,Un laudo arbitral retrasa las primeras elecciones sindicales de Glovo,Schiedsgericht,arbitral tribunal,arbitral
1692,2,358.000 hectáreas en 15 días: así ardió España en sus semanas más negras,brannte,Burned.,ardió
1693,2,Un muerto y cinco personas heridas por arma blanca tras una pelea multitudinaria en un pueblo de Almería,Waffe,weapon,arma
1694,2,Alemania prohíbe la exportación a Israel de armas que puedan usarse en Gaza,Waffen,weapons,armas
1695,2,"La IA descubre antibióticos en arqueas, los microorganismos que explican el origen de la vida compleja",Archeas,archeas,arqueas
1696,2,Un Real Madrid con pocas luces arranca la Liga con victoria ante un Osasuna inofensivo,Start,start,arranca
1697,2,La fiscalía de Corea del Sur solicita el arresto del ex primer ministro por su papel en el amago de insurrección de 2024,Festnahme,arrest,arresto
1698,2,Muere arrollada por una máquina una jornalera marroquí vecina de Jumilla,gerollt,overrun,arrollada
1699,2,La UE exige a Israel que frene el plan para extender aún más los asentamientos de colonos en Cisjordania,Siedlungen,settlements,asentamientos
1700,2,Más de 40.000 anuncios y solo seis pisos asequibles: alquilar en las capitales con el salario de un joven es casi imposible,erschwinglich,affordable,asequibles
1701,2,Con 16 años y a bordo de un patinete: detienen a un menor sueco que viajó a Málaga para cometer un asesinato,Mord,murder,asesinato
1702,2,Las olas de calor asfixian Europa,Ersticken,They're choking.,asfixian
1703,2,PSOE y PP abren una guerra por la gestión de los incendios que asolan Castilla y León y Galicia,Asolan,They're messing with us.,asolan
1704,2,"Muere Jim Lovell, el astronauta que salvó al Apolo 13",Astronaut,astronaut,astronauta
1705,2,"No, el origen del arroz con leche no es asturiano",Asturian,asturian,asturiano
1706,2,El odio racista en redes ya no sale gratis: condenado un hombre de ideología nazi por atacar a una joven negra,Angriff,attack,atacar
1707,2,"La huida por cuatro continentes de ‘Pacho’, el cerebro del atentado contra Vidal-Quadras",Attentat,attack,atentado
1708,2,"Los meteorólogos niegan que una masa de aire sahariano afecte a Madrid, como informa la Comunidad: lo atribuyen al humo de los incendios",zuweisen,attribute,atribuyen
1709,2,"A pesar de los desprecios, Jane Austen sigue viva 250 años después",Austen,Austen,Austen
1710,2,Marc Márquez sigue de dulce en el Mundial de MotoGP: gana por primera vez en Austria en otro doblete junto a su hermano,Österreich,Austria,Austria
1711,2,"Joan Querol, el joven con autismo que es campeón de Europa sub-20 en los 10.000m marcha",Autismus,autism,autismo
1712,2,La “vacuna autoestopista” contra el cáncer logra resultados prometedores en 25 personas,Stop-Stop-Stop-Stop-Stop-Stop-Stop-Stop-Stop-Stop-Stop-Stop-Stop-Stop-Stop-Stop-Stop-Stop-Stop-Stop-Stop-Stop-Stop-Shop-Stop-Stop-Stop-Stop-Stop-Stop-Stop-Stop-Stop-Stop-Stop-Stop-Stop-Stop-Stop-Stop-Stop-Stop-Stop-Stop-Stop-Stop-Stop-Stop-Stop-Stop-Stop-Stop-Stop-Stop-Stop-Stop-Stop-Stop-Stop-Stop-Stop-Stop-Stop-Stop-Stop-Stop-Stop-Stop-Stop-Stop-Stop-Stop-Stop-Stop-Stop---Stop-Stop--Stop-Stop---S--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------,hitchhiker”,autoestopista”
1713,2,Trump se autonombra el CEO de EE UU y eleva a casi cuatro billones la inversión empresarial lograda,Automatisch umbenennen,self-name,autonombra
1714,2,Los fuegos activos bajan a 13 y las autoridades se muestran optimistas con el final de la crisis,Behörden,authorities,autoridades
1715,2,La falta de acuerdo social y político pone en riesgo las nuevas cuotas de autónomos,Selbständige,self-employed persons,autónomos
1716,2,Consulte el mapa de los incendios activos en España y cómo van avanzando los fuegos,Vorwärts,moving forward,avanzando
1717,2,Mueren dos personas al estrellarse una avioneta en la localidad valenciana de Requena,Flugzeug,avionet,avioneta
1718,2,Los últimos supervivientes de Hiroshima alertan al mundo del riesgo de otro conflicto nuclear: “No hemos aprendido nada en 80 años”,Horizon-Jahre,years”,años”
1719,2,Primer mes de estreno del Sena: solo 35.000 bañistas y la mitad de los días con bandera roja por contaminación de bacterias,Bakterien,bacteria,bacterias
1720,2,"El Gobierno declara nula la condena a muerte a Humberto Baena, uno de los últimos fusilados del franquismo",Baena,Baena,Baena
1721,2,La paradoja laboral de Madrid: por qué bajan los accidentes pero suben los muertos,sinken,They're coming down.,bajan
1722,2,Propietarios que alquilan solo en verano: “El ingreso puede triplicar o cuadruplicar el de una semana en temporada baja”,Low-Chinese,low”,baja”
1723,2,El incendio de Tres Cantos deja el peor balance de Madrid en la lucha contra el fuego del último lustro y desnuda los problemas de sus bomberos,Bilanz,balance sheet,balance
1724,2,"Pickleball, el deporte que está en auge en España y que apunta a destronar al baloncesto en Estados Unidos",Basketball,basketball,baloncesto
1725,2,"La gala Starlite 2025, en la que Antonio Banderas ha sido el gran ausente, en imágenes",Flaggen,Flags,Banderas
1726,2,Un cliente provoca un incendio en un bar porque no le sirven mayonesa,Bar,bar,bar
1727,2,Diez productos infalibles para organizar una barbacoa inolvidable,Grill,barbecue,barbacoa
1728,2,Desembarcan en Lanzarote por razones humanitarias 49 polizones que viajaban en un barco procedente de Dakar,Schiff,boat,barco
1729,2,¿Pensar durante 17 segundos basta para atraer riqueza? La verdad detrás de la moda viral de la manifestación,Hören Sie auf.,That's enough.,basta
1730,2,Doce recién nacidos mueren en un hospital público de Ecuador: “Se lo llevaron como si fuera basura”,Abfälle,“scrap”,basura”
1731,2,Esta lima de uñas eléctrica sirve para tu bebé y para ti si te dan dentera las limas convencionales,Baby,baby,bebé
1732,2,"De Victoria Mboko a Ben Shelton, dos nuevos triunfadores bajo la sombra de Canadá",Ben,Ben,Ben
1733,2,"Sonia Bermúdez: seria, disciplinada, de pocas palabras y, sobre todo, de la casa",Bermudez,Bermudez,Bermúdez
1734,2,Disciplina sanciona al Betis con el cierre el parcial de una grada de La Cartuja por gritos xenófobos de la pasada liga,Betis,Betis,Betis
1735,2,"Monociclos, patinetes y bicicletas: he probado los mejores transportes eléctricos y te aconsejo cuál comprar",Fahrräder,bicycles,bicicletas
1736,2,Melania Trump amenaza con demandar a Hunter Biden por 1.000 millones de dólares si no retira que conoció a su marido a través del pederasta Epstein,Biden,Biden,Biden
1737,2,Restricción de agua y pensamientos obsesivos con la comida: Orlando Bloom cuenta cómo perdió 14 kilos en tres meses para ‘The Cut’,Bloom,Bloom,Bloom
1738,2,Los operadores bloquean 50 millones de llamadas y sms fraudulentos tras el plan antiestafas,Blockieren,block,bloquean
1739,2,“¿Vienes a la boda o no?”: la presión social y emocional por rechazar una invitación,Hochzeit,wedding,boda
1740,2,El Poder Judicial investiga al juez Peinado por su polémico interrogatorio a Bolaños de abril,Bälle,Bolaños,Bolaños
1741,2,Valores europeos para abonar la subida de las Bolsas,Säcke und Beutel,Bags,Bolsas
1742,2,"Bolsonaro sopesó pedir asilo político a su aliado Milei en Argentina, según la policía de Brasil",Tasche,Bolsonaro,Bolsonaro
1743,2,"El FBI registra la vivienda y las oficinas de John Bolton, uno de los mayores críticos de Trump",Bolton,Bolton,Bolton
1744,2,La Fiscalía pide a la Audiencia que ordene el borrado de los antecedentes de Garzón,gelöscht,deleted,borrado
1745,2,La defensa abre una nueva brecha en Europa,Lücke,breach,brecha
1746,2,Los fantasmas de la familia real británica: Isabel II intentó reconectar con su difunto padre y la mansión embrujada de la reina Camila,Vereinigtes Königreich,British,británica
1747,2,Al menos 43 afectados por un brote de salmonelosis en un restaurante de Palma,Ausbruch,outbreak,brote
1748,2,"Bruselas retrasa la apertura de Mercosur, su próximo gran frente comercial",Brüssel,Brussels,Bruselas
1749,2,Los datos apuntan ya al peor año de incendios en España en tres décadas tras un agosto brutal,brutal,brutal,brutal
1750,2,Para tomar un buen tomate hay que esperar a septiembre,gut,Good.,buen
1751,2,El bum del listo para comer del súper: crece un 50% en tres años y le roba clientes al restaurante de comida rápida,bum,boom,bum
1752,2,La inestabilidad bursátil reaviva el eterno duelo entre gestión activa y gestión pasiva,Börsen,Stock exchange,bursátil
1753,2,Ikea sale al rescate de los que buscan renovar su comedor sin gastar una fortuna,Suchen,They're looking.,buscan
1754,2,La UE y EE UU concluyen los términos del acuerdo que fija un arancel básico del 15% a los productos europeos,Basis,basic,básico
1755,2,La búsqueda de cuentas nazis en Credit Suisse hace temblar a UBS,Suche,search,búsqueda
1756,2,"Aragón homenajea a Javier Lambán en Ejea de los Caballeros, su localidad natal",Gentlemen.,Gentlemen.,Caballeros
1757,2,Los coches de caballos no entienden de horarios ni en ola de calor,Pferde,horses,caballos
1758,2,"Los cultivadores de café congoleños huyen de sus tierras por el conflicto armado, dejando los apreciados granos a merced de los saqueadores",Kaffee,coffee,café
1759,2,Ethel Cain: el reverso tenebroso de Taylor Swift,Cain,Cain,Cain
1760,2,Tirón de orejas a CaixaBank del Supremo por comerciar hipotecas que aún contienen cláusulas abusivas,CaixaBank,CaixaBank,CaixaBank
1761,2,Carlos Sastre y la caja de cartón,box,box,caja
1762,2,“Estamos frente a la Cali del pasado”: el temor a la guerra revive en la tercera ciudad de Colombia,Cali,Cali,Cali
1763,2,Agentes migratorios disparan contra una familia en un vehículo en California,Kalifornien,California,California
1764,2,Lecciones del ‘caso Rosalía’: ¿tienen que hablar o callarse los artistas sobre la guerra en Gaza?,Halt die Klappe.,Shut up.,callarse
1765,2,José Sánchez (Dorsia): “Las intervenciones estéticas a veces cambian vidas”,ändern,change,cambian
1766,2,"Un recorrido por los precios de los restaurantes en Ibiza: “Mientras la gente lo pague, esto no va a cambiar”",HELIOS-Wechseln,change”,cambiar”
1767,2,El verano de la camiseta con sujetador incorporado: ha nacido un básico,T-Shirt,T-shirt,camiseta
1768,2,Calella se resiste a empadronar a 200 obreros de la reforma del Camp Nou,Camp,Camp,Camp
1769,2,Investigadores españoles resucitan a ‘los fantasmas’ de los campamentos neandertales,Lager,camps,campamentos
1770,2,"Uribe vuelve a la libertad y a la campaña: “No vamos a decir fuera Petro, vamos a decir adentro democracia”",Kampagne,campaign,campaña
1771,2,"Campeonas de Europa y a por el Mundial: “El verano se hace duro, pero estamos viviendo algo único”",Champions,Campeonas,Campeonas
1772,2,Polémica en Francia por la cancelación de ‘Barbie’ en un cine de verano por “denigrar a la mujer”,Stornierung,cancellation,cancelación
1773,2,"Última hora de la guerra de Ucrania y Rusia, en directo | Zelenski hablará con Trump el miércoles junto a la presidenta de la Comisión, el líder de la OTAN y el canciller alemán",Kanzler,Chancellor,canciller
1774,2,"El cantante Jaime Anglada, amigo de Felipe VI, sigue en la UCI y responde a las operaciones “sin complicaciones inmediatas”",Sängerin,singer,cantante
1775,2,Disciplina sanciona al Betis con el cierre el parcial de una grada de La Cartuja por gritos xenófobos de la pasada liga,Kärtchen,Cartuja,Cartuja
1776,2,Una profesora que sufrió abusos sexuales de niña enseña a detectarlos: “Es más fácil pensar que el peligro acecha en las calles que en casa”,Zuhause,home”,casa”
1777,2,Jornada de hasta 13 horas por 700 euros: un tribunal condena a dos hosteleros de Castellón por explotación laboral,Castellón,Castellón,Castellón
1778,2,Salah critica el homenaje de la UEFA al “Pelé palestino” por no especificar las causas de su muerte,Ursachen,cases,causas
1779,2,El sueño roto de Adama y Mami Keita: la historia de una madre y su hija de cinco años que se ahogaron tras volcar un cayuco en El Hierro,Cayuco,cayuco,cayuco
1780,2,"Liberty, el mítico gran almacén de Londres celebra su 150 aniversario con los mejores perfumistas del mundo",feiert,celebrates,celebra
1781,2,El PP catalán “respeta y comparte” la decisión de Jumilla de impedir dos celebraciones musulmanas,Feiern,celebrations,celebraciones
1782,2,El ficus centenario de San Jacinto afronta su tala definitiva: “Era parte de nuestra memoria”,100 Jahre,centennial,centenario
1783,2,Trump se autonombra el CEO de EE UU y eleva a casi cuatro billones la inversión empresarial lograda,CEO,CEO,CEO
1784,2,"La huida por cuatro continentes de ‘Pacho’, el cerebro del atentado contra Vidal-Quadras",Gehirn,brain,cerebro
1785,2,Una cervecera de Liérganes condimenta quesos y alimenta las vacas con sus residuos,Brauerei,brewery,cervecera
1786,2,Críticas al chef José Andrés por reunirse con el presidente de Israel un año después del ataque que mató a siete cooperantes de su ONG,Chef,chef,chef
1787,2,Cancelado por graves incidentes el partido entre Independiente y Universidad de Chile por la Copa Sudamericana,Chile,Chile,Chile
1788,2,"Jorge Marín, el fotógrafo de los glaciares chilenos: “Hay un deterioro muy grande y se puede palpar”",Chilenen,Chileans,chilenos
1789,2,"“No es que estés muy bueno, es que estoy ovulando”: así afecta este proceso del ciclo menstrual al deseo",Zyklus,cycle,ciclo
1790,2,El ejecutivo de Ayuso busca ayuda para la batalla legal con 900 afectados por la propiedad de cientos de chalets y pisos en la sierra de Madrid,Hunderte,hundreds,cientos
1791,2,Una reclasificación científica histórica descubre que existen cuatro especies de jirafas,Wissenschaftler,scientific,científica
1792,2,Un equipo científico anuncia el descubrimiento de una nueva especie vinculada al origen del ser humano,Wissenschaftler,scientific,científico
