,count,example,word-de,word-en,word-es,word-fr,word-zh
2537,1,Fox News ‘Antisemitism Exposed’ Newsletter: Trump goes all in on crushing Hamas,Zerkleinerung,crushing,trituración,concassage,压碎
2538,1,Crying foul: opponents slam the uneven EU-US trade deal,Weinen,Crying,Llorando,Pleurer,哭泣
2539,1,Facebook crypto ads lead to dangerous malware scams,Krypto,crypto,cripto,crypto,加密
2540,1,"Cuban-born businessman enters NYC mayoral race, calls himself 'polar opposite' of Mamdani",Kubanisch-geboren,Cuban-born,Nacidos en Cuba,Naissance de Cuba,古巴出生的古巴人
2541,1,Why Italy’s next cultural capital looks like a disaster zone,Kultur,cultural,culturales,culturelle,文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、
2542,1,"Sex toy infiltrates 2nd WNBA game, Fever star Sophie Cunningham weighs in",Cunningham,Cunningham,Cunningham,Cunningham,坎宁安
2543,1,Trump backs Keegan Bradley as Ryder Cup captain set to make crucial decision,Tasse,Cup,Taza,Coupe,积杯
2544,1,"Best hair tools for salon-quality blowouts, curls and waves at home",Locken,curls,rizos,boucles,卷卷卷卷卷卷
2545,1,SC Republican mounts bid for House seat currently occupied by gubernatorial hopeful Nancy Mace,zur Zeit,currently,En la actualidad,actuellement,目前
2546,1,Teen drowns in strong currents while swimming with family at popular beach destination,Strömungen,currents,corrientes,courants,洋流
2547,1,Linda McMahon pulls back the curtain on Trump's plan to dismantle the Department of Education,Vorhang,curtain,cortina,rideau,窗帘
2548,1,"2 Utah police officers killed, deputy wounded while responding to domestic disturbance; suspect in custody",Verwahrung,custody,custodia,garde à vue,羁押
2549,1,Bryan Kohberger's Idaho murder scene unveiled through detailed 3D replica after death penalty struck,D . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,D,D,D,D D
2550,1,Kentucky dad rages after court-approved release of repeat offender leads to family’s kidnapping,Vater,dad,Papá.,Père.,父亲( 父亲)
2551,1,The world’s oldest daily radio serial on England’s new rural life,täglich,daily,diariamente,tous les jours,每日每日每日
2552,1,Cowboys' Dak Prescott makes bold statement to Rams team owner,Dak,Dak,Dak,Dak,达卡
2553,1,"5 everyday foods and drinks silently damaging your long-term health, say nutrition experts",schädigend,damaging,daños,Endommagement,损坏
2554,1,CNN's Dana Bash roasted for calling Jan. 6 'most violent moment in recent history' after Trump crime presser,"- Dana. - Nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein. nein, nein, nein, nein. nein, nein, nein.",Dana,Dana,Dana,达纳
2555,1,'Not a politician': Father of young cancer survivor DJ Daniel runs for Texas 18th district seat,Daniel,Daniel,Daniel,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,丹尼尔
2556,1,Ted Danson admits leaving 'Cheers' was like jumping off a cliff,Danson,Danson,Danson,Danson,丹森
2557,1,"Danville, Virginia councilman faces possible 'years' of rehab after gasoline attack, boss says",Danville,Danville,Danville,Danville,丹维尔
2558,1,"Trump, Abbott vs. Newsom: Mad dash to redo congressional maps in California, Texas",Dash,dash,guión,tiret,横线
2559,1,Rock Hudson ‘came on to me’ during arranged studio date: '50s sex symbol claims,Datum,date,fecha,date,日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期
2560,1,"Illinois substitute teacher had sex with 11-year-old student during 'play dates,' police say",Datteln,dates,fechas,Dates,日期日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期 日期
2561,1,Christie Brinkley admits she and 27-year old daughter matched with the exact same men on dating apps,Datierung,dating,fechar,Rencontres,约会日期
2562,1,Dave Chappelle says he's been 'snubbed' by Hollywood awards shows following trans jokes,"- Dave. - Nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein.",Dave,Dave,C'est pas vrai.,戴夫 Dave
2563,1,MIKE DAVIS: A tale of two Russiagate heroes,DAVIS,DAVIS,DAVIS,DAVIS,DAVIS 残疾
2564,1,Supreme Court has 'good chance' of hearing Kim Davis' case urging same-sex marriage be overturned: lawyer,Davis'. (EN) Herr Präsident!,Davis',Davis',C'est pas vrai.,戴维斯
2565,1,Nearly a million patients hit by DaVita dialysis ransomware attack,DaVita,DaVita,DaVita,DaVita,达维塔
2566,1,"As Trump intervenes in DC's crime crisis, another violent city's DA gets a challenger from inside the tent",DC's,DC's,DC's,C'est à D.C.,DC 的
2567,1,Cowboys' Jerry Jones emphasizes 'art of the deal' message in Micah Parsons negotiations,"Abmachung""",deal',¡Trato hecho!,marché conclu',交易
2568,1,Youssef Marzouk appointed associate dean of MIT Schwarzman College of Computing,Herr dean,dean,decano,doyen,院长
2569,1,"Jillian Michaels blasts 'Biggest Loser' doc as 'an egregious lie,' debating legal action",Debatte,debating,debate,débat,辩论辩论
2570,1,Rare biblical seal with ancient fingerprint found in debris from Jerusalem's Temple Mount,Abfälle,debris,Desechos,débris,废碎片
2571,1,Jason Kelce defends himself after debuting new look in podcast featuring Taylor Swift: 'Don't hate me',Debuting,debuting,debutando,début d'études,开 开 开 开 开 开 开
2572,1,Decapitated body discovered near Nashville Waffle House,Enthauptet,Decapitated,Decapitados,Décapitulé,降压
2573,1,Trump is taking decisive action to bring this critical industry back to American soil,entscheidungsentscheidend,decisive,decisiva,décisif,决定性
2574,1,"Rubio decries ‘Jesus Christ Superstar’ performance, says anti-Christian attacks are nothing new",Schreie,decries,decries,les décrises,切数
2575,1,NASCAR's Connor Zilisch ironically deemed 'fall risk' after Victory Lane tumble causes broken collarbone,in Erwägung gezogen,deemed,considerada,considérée comme,视为
2576,1,Luigi Mangione defense shared same records they claimed constituted privacy violation: prosecutors,Verteidigung,defense,defensa,défense,国防
2577,1,Chargers' Quentin Johnston suffers concussion on hard hit from Rams defensive back,defensiv,defensive,defensiva,défensive,防卫
2578,1,Top GOP senator defies Trump demand to bend Senate rules for his court picks,widersetzt sich,defies,desafío,défies,挑战
2579,1,TIMELINE: Evolution of Mamdani's defunding police rhetoric to this week's 'damage control',Erstattungsbetrag,defunding,desfinanciación,de financement,取消供资
2580,1,Best gas-station restaurants defy food conventions with fresh burgers and country ham,trotzen,defy,desafiar,défi,绝对
2581,1,Senate GOP threatens to 'grind it out' through August as Trump nominees face Democratic delays,Verzögerungen,delays,retrasos,retards,延误延误
2582,1,Experienced skydiver deliberately plunged to death one day after relationship with boyfriend ended,bewusst,deliberately,deliberadamente,délibérément,故意故意
2583,1,"QVC's summer deals deliver savings on Bose, Apple, designer jewelry and more",liefern,deliver,entrega,livrer,交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付
2584,1,US-backed Gaza aid group launches reservation system after Trump calls for innovation in warzone deliveries,Lieferungen,deliveries,entregas,livraisons,交付交付
2585,1,Zelenskyy outlines peace demands before high-stakes White House meeting with Trump,Anforderungen,demands,demandas,demande,需求需求需求
2586,1,"Polite stranger's 'yes ma'am, no sir' demeanor suddenly turned violent in murder of country singer's mom",Verhalten,demeanor,comportamiento,comportement,行为举者
2587,1,"College basketball player Deng Mayar, 22, dies in drowning incident",Deng,Deng,Deng,Deng,登 登
2588,1,"Denise Richards admits nasty split is heartbreaking, 'never thought I'd get divorced again'",Denise,Denise,Denise,Denise,丹尼斯·丹尼斯(Denise)
2589,1,Wealthy dentist who killed ‘trophy wife’ on African safari is branded ‘evil’ Jekyll and Hyde,Zahnarzt,dentist,odontólogo,dentiste,牙医
2590,1,Grandmother accused of masterminding family murder-for-hire plot in dentist's killing of professor,Zahnärztin,dentist's,dentista,chez le dentiste,牙医牙医
2591,1,Significant resources deployed in Wyoming hunt for hiker who disappeared in 'unforgiving' Bighorn Mountains,bereitgestellt,deployed,desplegada,déployés,已部署
2592,1,Russia drops missile deployment moratorium amid tensions with Trump admin,Bereitstellung,deployment,despliegue,déploiement,部署部署
2593,1,"Trump takes control of Metro Police, deploys National Guard to take on Washington crime",Bereitstellungen,deploys,despliegues,déploiements,部署
2594,1,"France to deport Palestinian woman over antisemitic post featuring Hitler, halts Gaza evacuations",Abschiebung,deport,Deportar,déportation,驱逐
2595,1,Trump deportation policies spook Pennsylvania city into scrapping immigrant protection vote,Abschiebung,deportation,deportación,déportation,驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐驱逐
