,count,example,word-de,word-en,word-zh
581,1,Niederlande: Regierung um Geert Wilders zerbricht am Asylstreit,Asylstreit,Asylum dispute,庇护争端
582,1,Warum die Zurückweisungen von Asylsuchenden rechtswidrig sind,Asylsuchenden,Asylum seekers,寻求庇护的人
583,1,Atlas der Zivilgesellschaft: Angriffe auf die Freiheit - auch in Europa,Atlas,Atlas,阿特拉斯
584,1,Atomenergie: Tschechien unterzeichnet Vertrag über Bau von AKW-Blöcken,Atomenergie,Nuclear energy,核能
585,1,Streit um Atomprogramm: Iran beharrt auf eigener Urananreicherung,Atomprogramm,Nuclear programme,核子计划
586,1,Energie für KI: Facebook-Konzern mit Atomstrom-Deal für 20 Jahre,Atomstrom-Deal,Nuclear Power Deal,核电交易
587,1,Attacke auf Demonstranten: Familie von Boulder-Angreifer in Gewahrsam,Attacke,Attack,进攻!
588,1,"Russland greift massiv an, die Ukraine attackiert Flugplätze",attackiert,Attacked,被攻击了
589,1,News kompakt: Kanzler Merz in den USA freundlich aufgenommen,aufgenommen,recorded,录音带
590,1,NATO-Verteidigungsminister: Letzte Vorbereitungen für die große Aufrüstung,Aufrüstung,Upgrade,武装起来
591,1,Bayer trennt sich bei Auktion von Kunstwerken,Auktion,Auction,拍卖会
592,1,Neuregelung tritt in Kraft: Mutterschutz nach Fehlgeburt wird ausgeweitet,ausgeweitet,extended,扩大范围
593,1,"""Jugend forscht"": Preisträger in Hamburg ausgezeichnet",ausgezeichnet,Excellent,好得不得了
594,1,Ministerpräsidentenkonferenz: Günther fordert Ausgleich für Entlastungspaket,Ausgleich,Compensation,平衡
595,1,BGH: Erfolgshonorar nur für angetretenen Auslandsstudienplatz,Auslandsstudienplatz,Place of study abroad,外来研究场
596,1,EU lässt Handelserleichterungen für die Ukraine auslaufen,auslaufen,Expiration,漏水了
597,1,BKA: Deutschland kämpft vermehrt gegen ausländische Hacker,ausländische,foreign,"外国佬,外国佬"
598,1,Deutschland mehr denn je Ziel ausländischer Cyber-Angriffe,ausländischer,foreign,外国佬
599,1,China beschwert sich bei USA wegen Aussage zu Tiananmen-Massaker,Aussage,Statement,口供
600,1,Finale der Champions League: Zwei Tote bei Ausschreitungen nach PSG-Sieg,Ausschreitungen,Riots,暴动的发生.
601,1,TV-Turm-Lokal von Tim Raue: Einkehr mit Aussicht in deutschen Metropolen,Aussicht,Prospects,风景预报
602,1,Austeritätspolitik: Klassenpolitik von oben,Austeritätspolitik,Austerity policy,紧缩政策
603,1,Wie Bundestagspräsidentin Klöckner ihr neues Amt ausübt,ausübt,Exercising,执行中
604,1,Automobilmarkt: Teslas Absatz sinkt auch im Mai,Automobilmarkt,Motor market,汽车市场
605,1,Verkehr: A31 nach Brand eines Autos gesperrt,Autos,Cars,汽车
606,1,Unfall: Rügen: Ehepaar wird bei Autounfall schwer verletzt,Autounfall,Car accident,车祸
607,1,Südkorea: Was der neue Präsident außenpolitisch leisten muss,außenpolitisch,External policy,"外在政治上,外在,外在的,外在的,外在的,外在的,外在的,外在的,外在的,外在的,外在的,外在的,外在的,外在的,外在的,外在的,外在的,外在的,外在的,外在的,外在的,外在的,外在的,外在的,外在的外在的."
608,1,Markus Frohnmaier ist neuer außenpolitischer Sprecher der AfD,außenpolitischer,External relations,"外交政策,外交,外交,外交,外交,外交,外交,外交,外交,外交,外交,外交,外交,外交,外交,外交,外交,外交,外交,外交,外交,外交,外交,外交,外交,外交,外交,外交,外交,外交等"
609,1,Wie die BaFin aus ihrem Wirecard-Trauma lernen will,BaFin,BaFin,巴菲恩
610,1,Bagdads junge Unternehmer zwischen Hoffnung und Frustration,Bagdads,Baghdads,巴格达
611,1,Am Bodensee: Bahnverkehr nach Güterzugunfall länger unterbrochen,Bahnverkehr,Rail transport,铁路交通
612,1,Trumps Travel Ban: Die USA schotten sich weiter ab,Ban,Ban,班恩
613,1,Atomenergie: Tschechien unterzeichnet Vertrag über Bau von AKW-Blöcken,Bau,Construction,建筑工地
614,1,"Warum der ""Bau-Turbo"" des Bauministeriums ins Stottern gerät",Bau-Turbo,Construction turbo,建筑图博
615,1,Notfälle: Baukran umgefallen - hoher Schaden,Baukran,Construction crane,建筑工匠
616,1,Unfall: 18-Jähriger prallt mit Motorrad gegen Baum - schwer verletzt,Baum,Tree,"树,树,树,树,树,树,树,树,树,树,树,树,树木,树木,树木,树木,树木,树木,树木,树木,树木,树木,树木,树木,树木,树木"
617,1,"Warum der ""Bau-Turbo"" des Bauministeriums ins Stottern gerät",Bauministeriums,Ministry of Construction,建筑部
618,1,Brasilien vor der Klimakonferenz - noch immer gibt es viele Baustellen,Baustellen,Construction sites,建筑工地
619,1,Spektakuläres Bauvorhaben: Premiere geglückt: Neuer A45-Brückenkoloss ist verschoben,Bauvorhaben,Construction projects,建造计划
620,1,Bayer trennt sich bei Auktion von Kunstwerken,Bayer,Bayer,Bayer
621,1,Lagebild Cybercrime: Weiterhin hohe Bedrohungslage,Bedrohungslage,Threats,威胁局势
622,1,Ukraine und Russland: Verhandlungen beendet - neuer Gefangenenaustausch,beendet,Finished,"结束,结束"
623,1,Nach der Präsidentenwahl beginnen in Polen die Machtspiele,beginnen,Start,开始工作吧
624,1,Pilgerfahrt nach Mekka: Hadsch beginnt für Millionen Muslime,beginnt,Starts,从头开始
625,1,Streit um Atomprogramm: Iran beharrt auf eigener Urananreicherung,beharrt,Continued,坚定不移
626,1,Innere Sicherheit: Erste Kommunen bekommen Förderung fürs sichere Feiern,bekommen,get,收到了
627,1,Drogenbeauftragter Streeck will Digitalsucht bei Kindern bekämpfen,bekämpfen,fight,与之抗争的是...
628,1,Trumps Zollpolitik belastet deutsche Firmen in den USA,belastet,Loaded,沉重的负担
629,1,USA belegen Richterinnen des Internationalen Strafgerichtshofes mit Sanktionen,belegen,in the form of a letter of formal notice to the Court of First Instance.,证据确凿
630,1,"Bundestag: Julia Klöckner bemängelt ""sehr schwach"" besetzte Regierungsbank",bemängelt,Complaints,婚前协议
631,1,"Gletscherstürze: ""Dann liegt der Berg längst herunten""",Berg,Mountain,山脉
632,1,USA: Robert Habeck soll offenbar Gastdozent an US-Uni Berkeley werden,Berkeley,Berkeley,Berkeley.
633,1,NATO-Minister beschließen gewaltiges Aufrüstungsprogramm,beschließen,Decide,决定了
634,1,"Beschluss zu Zurückweisungen: Mehr als eine ""Einzelfallentscheidung""",Beschluss,Decision,决定权在谁手上?
635,1,China beschwert sich bei USA wegen Aussage zu Tiananmen-Massaker,beschwert,Weighed,投诉
636,1,"Bundestag: Julia Klöckner bemängelt ""sehr schwach"" besetzte Regierungsbank",besetzte,staff,被占领了
637,1,DFB-Verteidiger Jonathan Tah und seine besondere Verbindung zur Côte d'Ivoire,besondere,special,特别的
638,1,"Jonathan Tah in der Nations League als seine ""beste Version""",beste,best,最好的是...
639,1,Weltpremiere: Mexikaner bestimmen die Richter des Landes,bestimmen,Determine,决定权在谁身上
640,1,"""Welterbetag"": UNESCO-Welterbestätten locken viele Besucher an",Besucher,Visitors,访客们
641,1,Beteiligung an Solaranlagen: Kleinanleger berichten von Zahlungsverzug,Beteiligung,Participation,参与其中
642,1,Ukraine-Liveblog: ++ Wadephul betont Waffenhilfe ++,betont,Emphasizes,着重指出
643,1,Jette Nietzard: Betreff: Die wütende junge Frau,Betreff,Subject,主旨是:
644,1,Russlands Provinz Tatarstan: Weit weg vom Krieg - und doch betroffen,betroffen,affected,受到影響
645,1,Israel bewaffnet palästinensische Clans im Gazastreifen,bewaffnet,armed,武装起来
646,1,Bonner Landgericht verurteilt Cum-Ex-Kronzeugen zu Bewährungsstrafe,Bewährungsstrafe,Probational penalty,假释期
647,1,"Gaza - Israel bezeichnet Kritik der UN als ""Schande""",bezeichnet,paragraph 1 is replaced by the following:,叫做... ...
648,1,Wadephul: Beziehungen mit Indien weiter ausbauen,Beziehungen,Relations,关系? 关系?
649,1,BGH: Erfolgshonorar nur für angetretenen Auslandsstudienplatz,BGH,BGH,BURTING BEG
650,1,"""Lächerlich und falsch"": Biden reagiert auf neue Vorwürfe Trumps",Biden,Bides,拜登先生
651,1,Forschung: Wo Biotech-Start-ups Lösungen für die Zukunft entwickeln,Biotech-Start-ups,Biotech start-ups,生物科技发射程序
652,1,Israels Armee birgt zwei israelische Tote aus Gazastreifen,birgt,of which:,包含了它
653,1,Ukrainekrieg: Russland und Ukraine kritisieren bisherigen Gesprächsprozess,bisherigen,previous,迄今为止
654,1,"Constantin Schreiber: ""So ein bisschen aus Trotz auch""",bisschen,Little,有一点
655,1,BKA: Deutschland kämpft vermehrt gegen ausländische Hacker,BKA,BKA,BWA (BWA)
656,1,Schuttberg auf Blatten teils 100 Meter hoch,Blatten,Sheets,叶子
657,1,Harvard: Gericht blockiert Einreisestopp für Studierende,blockiert,blocked,屏蔽了
658,1,Nations League: Neun von elf: Nagelsmann blockt bei Startelf-Frage,blockt,Blocks,堵塞了
659,1,"Schauspieler: Orlando Bloom offen für neuen ""Fluch der Karibik""-Film",Bloom,Bloom,布鲁姆
660,1,"Was bringt es, auf den Blutzucker zu achten?",Blutzucker,Blood glucose,血糖過低
661,1,Bürgerforschungsprojekt: Apfelbäume blühen immer früher,blühen,flowers,盛开的花朵
662,1,Am Bodensee: Bahnverkehr nach Güterzugunfall länger unterbrochen,Bodensee,Lake Constance,海底深海
663,1,Tennis-Sensation: Wildcard-Spielerin Boisson überraschend im Halbfinale der French Open,Boisson,Boisson,Boisson.
664,1,Riesen-Räumung: Dreifache Bomben-Entschärfung - Kölner City wird evakuiert,Bomben-Entschärfung,Bomb disarming,拆弹装置
665,1,Mails mit Bombendrohung: Innenminister verurteilt Drohmails an Schulen,Bombendrohung,Bomb threat,炸弹威胁
666,1,Bonner Landgericht verurteilt Cum-Ex-Kronzeugen zu Bewährungsstrafe,Bonner,Bonner,"波纳,波纳,波纳,波纳,波纳,波纳,波纳,波纳,波纳,波纳,波纳,波纳,波纳,波纳,波纳,波纳,波纳,波纳,波纳,波纳,波纳,波纳,波纳,波纳,波纳,波纳,波纳,波纳,波纳,波纳,波纳,波纳,波纳,波纳,波纳,波纳,波纳,波纳,波纳,波纳,波纳,波纳,波纳,波纳,波纳,波恩,波恩,波恩,波恩,波恩,波恩,波恩,波恩,波恩,波恩,波恩,波恩,波恩,波恩,波恩,波恩,波恩,波恩,波恩,波恩,波恩,波恩,波恩,博恩,博恩,博恩,博恩."
667,1,Mann in Bayern nach Infektion mit Borna-Virus gestorben,Borna-Virus,Borna virus,博纳病毒
668,1,Attacke auf Demonstranten: Familie von Boulder-Angreifer in Gewahrsam,Boulder-Angreifer,Boulder Attackers,博尔德攻击者
669,1,"Wetter: Erst Sonne, dann Gewitter in Berlin und Brandenburg",Brandenburg,Brandenburg,Brandenburg
670,1,Brasilien vor der Klimakonferenz - noch immer gibt es viele Baustellen,Brasilien,Brazil,巴西
671,1,Bundeswehr braucht laut Pistorius bis zu 60.000 zusätzliche Soldaten,braucht,needs,需要它.
672,1,"Paul Ziemiak: ""Die wissen nicht, was Bravo Hits sind""",Bravo,Bravo,布拉沃.
673,1,"Bremerhaven wieder im Rennen: Wo soll Leuchtturm ""Roter Sand"" hin?",Bremerhaven,Bremerhaven,Bremerhaven Bremerhaven.
674,1,US-Zölle bremsen Deutschlands konjunkturelle Erholung,bremsen,brake,刹车
675,1,Was bringen die Steuersenkungen für das Wachstum in Deutschland?,bringen,"The Commission's proposal for a directive on the approximation of the laws of the Member States relating to the classification, packaging and labelling of dangerous substances.",带过来的
676,1,"Was bringt es, auf den Blutzucker zu achten?",bringt,European,带来... ...
677,1,Britische Regierung plant neue Munitionsfabriken,Britische,British,英国佬
678,1,Kritik von Elon Musk: Musk und Trump – Ende einer Bromance?,Bromance,Bromance,Bromance (Bromance)
679,1,Schiffsunfall im Emsland: Frachter rammt Brücke über Dortmund-Ems-Kanal,Brücke,Bridge,桥梁
680,1,Zug entgleist nach Brückeneinsturz in Russland - mehrere Tote,Brückeneinsturz,Bridge collapse,桥梁倒塌
681,1,Brüssel und Berlin hoffen auf gute Zusammenarbeit mit Nawrocki,Brüssel,Brussels,"Brussels Brussels, Brussels, Brussels, Brussels, Brussels, Brussels, Brussels, Brussels."
682,1,BSW scheitert in Karlsruhe: Bundesverfassungsgericht verwirft Klagen,BSW,BSW,BSW
683,1,Alle Kriterien erfüllt: Bulgarien kann 2026 den Euro einführen,Bulgarien,Bulgaria,"保加利亚,保加利亚,保加利亚,保加利亚,保加利亚,保加利亚,保加利亚,保加利亚,保加利亚,保加利亚,保加利亚,保加利亚,保加利亚,保加利亚,保加利亚,保加利亚,保加利亚,保加利亚,保加利亚,保加利亚,保加利亚,保加利亚,保加利亚,保加利亚,保加利亚,保加利亚,保加利亚,保加利亚,保加利亚,保加利亚,保加利亚,保加利亚,保加利亚,保加利亚,保加利亚,保加利亚,保加利亚,保加利亚,保加利亚,保加利亚,"
684,1,Entlastungspaket für die Wirtschaft: Bund-Länder-Gipfel mit Merz wird am 18. Juni nachgeholt,Bund-Länder-Gipfel,Federal-State Summit,国家首脑会议
685,1,Bundespolizeipräsident weist Kritik wegen Grenzkontrollen zurück,Bundespolizeipräsident,Federal Police President,州警署长
686,1,Bundestag: Höhere Diäten für Bundestagsabgeordnete,Bundestagsabgeordnete,Member of the Bundestag,联邦国务卿
687,1,Wie Bundestagspräsidentin Klöckner ihr neues Amt ausübt,Bundestagspräsidentin,President of the Bundestag,德国总统日
688,1,BSW scheitert in Karlsruhe: Bundesverfassungsgericht verwirft Klagen,Bundesverfassungsgericht,Federal Constitutional Court,联邦宪政法庭
689,1,"Im ""Social Bus"" werden Bürger vor Ort beraten statt im Amtszimmer",Bus,Bus,公交车
690,1,"Elbvertiefung: Der tägliche Newsletter aus Hamburg: Eine Bücherstube, die bis auf die letzte Holzlatte abgebaut wird",Bücherstube,Bookroom,"书房,书房,书店,书店,书店,书店,书店,书店,书店,书店,书店,书店,书店,书店,书店,书店,书店,书店,书店,书店,书店,书店,书店,书店,书店,书店,书店,书店,书店,书店,书店,书店,书店,书店,书店,书店,书店,书店,书店,书店,书店,书店,书店,书店,书店,书店,书店,书店"
691,1,"Haare glätten: ""Eine Kundin hat ihre Haare mit einem Bügeleisen geglättet""",Bügeleisen,Iron,熨斗
692,1,"Im ""Social Bus"" werden Bürger vor Ort beraten statt im Amtszimmer",Bürger,Citizens,市民们
693,1,Bürgerforschungsprojekt: Apfelbäume blühen immer früher,Bürgerforschungsprojekt,Citizens' research project,公民研究项目
694,1,Wie Deutschlands jüngster Bürgermeister sich einbringt,Bürgermeister,Mayor,市长先生
695,1,Trump verbietet Bürgern aus zwölf Ländern die Einreise,Bürgern,Citizens,公民们
696,1,Zwei Männer im Mordfall Caruana Galizia schuldig gesprochen,Caruana,Caruana,Caruana
697,1,Jette Nietzard: Was die Causa Nietzard für die Grünen bedeutet,Causa,Causa,卡萨卡
698,1,Sachsens Minderheitsregierung aus CDU und SPD ringt um Haushalt,CDU,CDU,CDU (CDU)
699,1,Finale der Champions League: Zwei Tote bei Ausschreitungen nach PSG-Sieg,Champions,Champions,冠军们
700,1,Randale in Paris nach Champions-League-Finale,Champions-League-Finale,Champions League finale,冠军League决赛
701,1,Türkei: Steht die größte Oppositionspartei CHP vor dem Aus?,CHP,CHP,CHIP
702,1,"Christian Klein : ""Ich glaube an Vielfalt""",Christian,Christian,Christian Christian.
703,1,Riesen-Räumung: Dreifache Bomben-Entschärfung - Kölner City wird evakuiert,City,City,城市
704,1,Israel bewaffnet palästinensische Clans im Gazastreifen,Clans,Clan,各宗族的族群
705,1,Clint Eastwood und das vermeintliche Interview,Clint,Clint,Clint
706,1,"Pfingstkongress des ""Coburger Convent"" - Keine Abgrenzung zur AfD?",Coburger,Coburger,Coburger Coburger
707,1,Prozess gegen Sean Combs: Wer solche Freunde hat,Combs,Combs,Combs (Combs)
708,1,"Constantin Schreiber: ""So ein bisschen aus Trotz auch""",Constantin,Constantin,康斯坦丁
709,1,"Pfingstkongress des ""Coburger Convent"" - Keine Abgrenzung zur AfD?",Convent,Convent,Convent
710,1,"""Lila Eule"" von Cordt Schnibben: Gefangen in der Erinnerung",Cordt,Cordt,科德特. 科德特.
711,1,CSU widerspricht Außenminister Wadephul bei Umgang mit Israel,CSU,CSU,"CSU,CSU,CSU,CSU,CSU,CSU,CSU,CSU,CSU,CSU,CSU,CSU,CSU,CSU,CSU,CSU,CSU,CSU,CSU,CSU,CSU,CSU,CSU,CSU,CSU,CSU,CSU,CSU,CSU."
712,1,"Umgang mit Israel: CSU-Landesgruppenchef: Kritik an Israel ja, Sanktionen nein",CSU-Landesgruppenchef,Head of CSU Country Group,CSU省委长
713,1,Bonner Landgericht verurteilt Cum-Ex-Kronzeugen zu Bewährungsstrafe,Cum-Ex-Kronzeugen,Cum-Ex-Kronzeuge,Cum Ex -Colonents of Cum Ex -Krones.
714,1,Lagebild Cybercrime: Weiterhin hohe Bedrohungslage,Cybercrime,Cybercrime,网络犯罪系统
715,1,Ermittler gehen in sieben Ländern gegen Cyberkriminelle vor,Cyberkriminelle,Cybercriminals,网络犯罪集团
716,1,DFB-Verteidiger Jonathan Tah und seine besondere Verbindung zur Côte d'Ivoire,Côte,Côte,科特迪瓦
717,1,DFB-Verteidiger Jonathan Tah und seine besondere Verbindung zur Côte d'Ivoire,d'Ivoire,d'Ivoire,科特迪瓦人
718,1,Warum der Bundestag wieder über Lieferketten debattiert,debattiert,Debatted,辩论中的辩论
719,1,Illegale Absprachen: Delivery Hero muss hohe Kartellstrafe zahlen,Delivery,Delivery,迪利韦里
720,1,Griechische Insel Delos: Weltkulturerbe droht im Meer zu versinken,Delos,Delos,提洛斯
721,1,Israel dementiert Schüsse auf Zivilisten an Hilfszentrum,dementiert,Deactivated,否认
722,1,Verletzte nach Angriff in USA auf Demo für Freilassung der Hamas-Geiseln,Demo,Demo,示威游行
723,1,Attacke auf Demonstranten: Familie von Boulder-Angreifer in Gewahrsam,Demonstranten,Demonstrators,示威者
724,1,Deutschland mehr denn je Ziel ausländischer Cyber-Angriffe,denn,because,因为... 因为...
725,1,Lebensmittel: Erdbeeren derzeit sehr günstig,derzeit,currently,目前为止
726,1,Fußball-Nationalmannschaft: Deshalb ist das Portugal-Duell wichtig für die WM,Deshalb,Therefore:,所以... ...所以...
727,1,Designierter Präsident: Nawrocki kündigt Widerstand gegen Tusk an,Designierter,Designated,设计设计师
728,1,Lebensmittel: Kaffeepreis steigt deutlich stärker als Inflation,deutlich,Clear,清楚了吗?
729,1,TV-Turm-Lokal von Tim Raue: Einkehr mit Aussicht in deutschen Metropolen,deutschen,German,德国佬
730,1,Grenzkontrollen: Niederlande sperren Straßen wegen deutscher Grenzkontrollen,deutscher,German,德国的. . .
